kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,radius,density,esc_vel,temperature,ESI,ESI_n_components
8022244,K00519.01,CONFIRMED,1.0,11.90352088,178.34161,0.421,4.297,633.0,2.56,827,110.54,47.2,1,6063,4.47,1.001,289.55328,43.876179,14.939,0.7198808133754926,,,0.025082088593131657,0.13437304170695766,2
2571238,K00084.01,CONFIRMED,1.0,9.286964466,135.9945,0.004,3.3649,691.7,2.1,762,79.68,251.9,1,5546,4.575,0.81,290.42081,37.851799,11.898,0.7789524220653969,,,0.035068821272478186,0.16527838113067117,2
8022244,K00519.02,CONFIRMED,1.0,34.0350605,134.42752,0.474,6.695,727.8,2.76,583,27.24,41.3,2,6063,4.47,1.001,289.55328,43.876179,14.939,0.6977984909600097,,,0.0995075772795417,0.26350756585864993,2
8037145,K00520.01,CONFIRMED,1.0,12.75934489,170.32152,0.657,3.5889,882.1,2.58,633,37.95,70.4,1,4963,4.501,0.826,294.66797,43.85326,14.55,0.7175856947302804,,,0.07287670374194508,0.22868161291261807,2
8037145,K00520.02,CONFIRMED,1.0,5.433132902,138.36644,0.72,2.4012,328.2,1.61,841,118.56,33.1,3,4963,4.501,0.826,294.66797,43.85326,14.55,0.8592153127868078,,,0.023395119160207357,0.14177956350236873,2
2140389,K07627.01,FALSE POSITIVE,0.0,0.967427812,132.258305,1.248,5.8883,9127.8,29.01,1419,956.61,323.4,1,5066,4.625,0.709,285.91641,37.59428,15.826,0.21357257315590025,,,0.002329670013573853,0.022305909965816433,2
8193178,K00572.01,CONFIRMED,1.0,10.64021008,179.77776,0.77,5.4381,455.3,2.87,963,203.48,58.6,1,6112,4.281,1.233,299.79645,44.08931,14.173,0.686423032341965,,,0.01319658834217397,0.09517584875588807,2
8193178,K00572.02,CONFIRMED,1.0,4.93883135,135.95465,0.633,4.388,123.5,1.44,1244,566.38,21.3,2,6112,4.281,1.233,299.79645,44.08931,14.173,0.8928425856742602,,,0.0042600387265875755,0.06167287889922874,2
8344004,K00573.01,CONFIRMED,1.0,5.996533443,172.50558,0.51,3.3129,711.4,2.96,1025,260.49,70.5,1,5622,4.346,1.089,281.27972,44.315529,14.674,0.6774868056436316,,,0.010074889369277732,0.08261721743078106,2
8344004,K00573.02,CONFIRMED,0.999,2.06190864,133.19888,0.537,1.9743,214.0,1.63,1463,1082.28,27.9,2,5622,4.346,1.089,281.27972,44.315529,14.674,0.8554848460133451,,,0.0020212533948963263,0.041583069262463475,2
8355239,K00574.01,CONFIRMED,1.0,20.13490007,171.36734,0.798,3.7962,1035.2,2.98,544,20.66,64.7,1,4963,4.501,0.826,287.56473,44.305,14.859,0.6755441639463406,,,0.12848999043873524,0.2946195227177057,2
8216763,K04838.03,CANDIDATE,0.998,24.0721647,148.9637,0.949,3.171,177.3,1.1,400,6.08,6.7,2,4352,4.671,0.613,284.26859,44.19754,15.073,0.9725727553617303,,,0.3710342253601608,0.6007143904486031,2
6508221,K00416.02,CONFIRMED,0.766,88.2553729,153.77974,0.886,4.539,1132.2,2.96,326,2.67,54.2,2,5176,4.612,0.738,286.86548,41.989079,14.29,0.6774868056436316,,,0.7001288059417651,0.6887147655427293,2
6879865,K00417.01,CANDIDATE,0.0,19.19310355,176.966757,0.98,2.5425,6807.3,12.23,656,43.77,258.5,1,5883,4.53,0.892,296.24954,42.33548,14.847,0.3406418371527175,,,0.06350584942424044,0.14708075746955176,2
7975727,K00418.01,FALSE POSITIVE,0.0,22.41831984,172.797099,0.8,5.349,11929.0,9.94,563,23.8,944.4,1,5324,4.491,0.813,296.89938,43.707218,14.479,0.37961837341832755,,,0.11327928840903569,0.2073714040262633,2
8219673,K00419.01,FALSE POSITIVE,0.0,20.13147772,189.390784,1.279,3.2806,8243.2,39.89,670,47.49,427.5,1,6003,4.507,0.932,285.89124,44.181728,14.519,0.17904629743866535,,,0.0584975822654373,0.1023414652706335,2
8352537,K00420.01,CONFIRMED,1.0,6.010383339,174.084883,0.436,2.1939,2652.1,3.8,768,82.31,276.1,1,4882,4.558,0.738,286.11868,44.34528,14.247,0.6071270630291328,,,0.03397134907356864,0.14361380640514051,2
3758499,K05007.02,CANDIDATE,0.553,80.881757,136.6708,0.335,12.568,142.7,2.27,581,26.91,12.2,2,5934,3.945,1.885,294.36734,38.846889,13.698,0.7556050964452883,,,0.10079224182811605,0.27596943962596737,2
3248033,K00006.01,FALSE POSITIVE,0.0,1.334101467,133.703081,0.153,2.1033,120.8,1.74,2169,5207.55,43.0,1,6178,4.106,1.58,294.59955,38.366772,12.161,0.8357363205334799,,,0.00030527882703078525,0.01597287086404586,2
9552608,K00080.01,CANDIDATE,0.0,9.250572762,135.407531,1.234,3.6373,1039.5,96.08,1966,3530.57,351.4,1,8133,3.715,3.294,300.53757,46.10434,11.31,0.10937627533461765,,,0.0004939404921914083,0.007350195322087981,2
10577994,K00475.01,CONFIRMED,1.0,8.1808949,176.69885,0.521,2.7546,723.5,2.1,716,62.21,48.7,1,5081,4.596,0.77,280.69101,47.809738,14.802,0.7789524220653969,,,0.045028070773639,0.18728247325913394,2
10577994,K00475.02,CONFIRMED,1.0,15.31296388,171.79412,0.607,3.0935,864.9,2.34,581,26.98,45.3,2,5081,4.596,0.77,280.69101,47.809738,14.802,0.7465374714620614,,,0.10079224182811605,0.2743085586658834,2
10599206,K00476.01,CONFIRMED,1.0,18.42794957,178.43963,0.727,2.9264,706.6,2.24,526,18.05,36.0,1,4768,4.536,0.779,291.5545,47.81448,14.958,0.7595851081688051,,,0.1451687971115126,0.33206634345667074,2
6768616,K06765.02,FALSE POSITIVE,0.294,8.8249556,131.7064,0.21,2.976,121.1,1.1,928,175.17,8.6,2,6078,4.434,0.994,289.04434,42.280022,15.154,0.9725727553617303,,,0.015460662840223197,0.12262389432013072,2
10068383,K00725.01,FALSE POSITIVE,0.0,7.30497811,169.64592,0.932,4.5414,10930.0,10.86,760,78.87,69.6,1,5247,4.609,0.744,289.0058,47.040421,15.765,0.3625424161674365,,,0.035443899815699384,0.11335747473184206,2
10157573,K00726.01,FALSE POSITIVE,0.761,5.115750935,173.26599,1.475,2.5378,1055.8,60.74,1202,493.38,51.8,1,6398,4.411,1.101,297.43201,47.128551,15.132,0.14156768203995376,,,0.00497482811160626,0.026538177863359397,2
10191070,K00727.01,FALSE POSITIVE,0.0,1.213745575,170.582782,1.246,5.5835,2012.2,21.69,1246,572.53,213.7,1,4820,4.606,0.661,283.8757,47.231918,15.825,0.2504732983900116,,,0.004229138916562674,0.03254667991947893,2
10221013,K00728.01,CANDIDATE,1.0,7.189379172,170.117783,0.908,2.0351,8126.4,11.94,1026,261.94,288.5,1,6214,4.442,1.076,296.6423,47.230331,15.356,0.3449725667247345,,,0.010032180087112003,0.05882879324357927,2
10225800,K00729.01,FALSE POSITIVE,0.0,1.423799421,169.67436,0.501,1.4866,2008.4,4.69,1659,1791.61,125.3,1,5962,4.464,1.019,298.00024,47.243649,15.623,0.5510272869172231,,,0.0011181381049574209,0.02482185743197823,2
2299738,K07628.01,CANDIDATE,0.901,1.8134378,132.6703,0.418,7.776,97.4,0.69,1158,423.67,19.1,1,5094,4.618,0.7,290.71725,37.64901,13.961,0.8909137416050414,,,0.005880555901391622,0.07238140687238966,2
10227020,K00730.01,CONFIRMED,1.0,14.78767172,176.79399,0.021,6.1191,781.8,3.46,827,110.42,39.4,1,5814,4.269,1.248,298.31836,47.279491,15.344,0.6330911288832531,,,0.025082088593131657,0.12601288736544167,2
4563268,K00627.02,CONFIRMED,0.996,4.16536757,132.04068,0.348,3.2935,120.0,1.0,1048,284.49,30.4,2,5604,4.52,0.912,292.15045,39.637581,13.307,1.0,,,0.0091444464512792,0.09562659907828575,2
4644604,K00628.01,CONFIRMED,1.0,14.48584765,175.00624,0.93,3.1365,457.1,2.88,784,89.16,52.2,1,5784,4.352,1.085,288.69864,39.70829,13.946,0.6854140679031154,,,0.03123708901730635,0.14632272637155064,2
4656049,K00629.01,CONFIRMED,1.0,40.6992062,172.57123,0.854,7.074,429.9,3.2,685,52.05,38.5,1,6419,4.175,1.362,292.10428,39.76791,13.949,0.6551413359840519,,,0.05363988138352228,0.18746120545762757,2
4659405,K00630.01,FALSE POSITIVE,0.0,4.532402495,171.92667,0.99,3.12,339.1,3.69,1160,426.69,43.1,1,5575,4.278,1.173,293.08734,39.799122,13.932,0.6152031877954541,,,0.005835376503208964,0.05991612660011363,2
7941635,K05449.02,FALSE POSITIVE,0.376,25.273355,134.5501,1.208,34.48,496.1,24.74,579,26.57,16.9,2,5313,4.39,0.976,283.5701,43.736118,14.5,0.23309890224700328,,,0.10209650926671522,0.15426789761101406,2
4742414,K00631.01,CONFIRMED,0.999,15.45805668,173.782454,0.05,8.79536,4253.2,9.11,871,136.4,1055.9,1,5868,4.169,1.407,290.44928,39.854801,13.398,0.3970808463178873,,,0.02021025926390721,0.0895829607281217,2
7630229,K00683.01,CANDIDATE,1.0,278.1243979,177.51831,0.871,3.978,2297.8,5.86,286,1.57,58.5,1,5799,4.408,1.05,297.82431,43.258381,13.714,0.49531599375107965,,,0.9807119813046569,0.6969665197149045,2
7730747,K00684.01,CANDIDATE,1.0,4.034914368,172.257813,0.965,1.7874,800.1,6.95,1452,1052.15,92.6,1,5548,3.964,1.793,281.29028,43.413342,13.831,0.4553840699002191,,,0.0020935949018966835,0.030877010333710445,2
7764367,K00685.01,CONFIRMED,1.0,3.173914037,170.92525,0.819,3.6069,303.0,3.07,1655,1769.83,76.1,1,6432,4.164,1.584,295.47574,43.493141,13.949,0.6669884051706232,,,0.0011310432966454948,0.027466211326073034,2
9024857,K07124.02,FALSE POSITIVE,0.005,379.11996,267.6893,0.483,7.22,1107.7,2.74,221,0.57,9.2,2,5546,4.575,0.81,292.87848,45.344372,15.496,0.6999230310732739,,,0.45495771866577517,0.5643007934238009,2
7906882,K00686.01,CANDIDATE,0.952,52.51354873,171.6745959,0.679,3.2743,14252.0,12.43,472,11.73,825.0,1,5589,4.421,0.98,296.84076,43.647121,13.579,0.33774098863136837,,,0.21292056629474082,0.2681641336203195,2
7976520,K00687.01,CANDIDATE,1.0,4.17838675,171.98866,0.617,2.123,316.0,3.13,1430,988.44,15.1,1,5746,4.039,1.687,297.11713,43.71143,13.813,0.6614477874655816,,,0.0022476476343695454,0.03855776905833615,2
10227020,K00730.02,CONFIRMED,0.994,9.84824649,138.38845,0.55,5.7471,436.7,2.68,947,189.82,25.3,3,5814,4.269,1.248,298.31836,47.279491,15.344,0.7064051241512771,,,0.014179334049029164,0.10008173774114275,2
10227020,K00730.03,CONFIRMED,1.0,19.7243672,135.05923,0.898,7.202,577.9,3.57,751,75.23,26.0,2,5814,4.269,1.248,298.31836,47.279491,15.344,0.6243597003163932,,,0.03719141500952157,0.15238379418326442,2
6678383,K00111.03,CONFIRMED,0.978,51.75530504,271.08808,0.638,7.4355,609.2,2.61,515,16.6,116.9,2,5979,4.394,1.005,287.60461,42.166779,12.596,0.7141805072514762,,,0.15661909669980714,0.33444626762207447,2
2302997,K07630.01,CANDIDATE,0.957,16.2982201,134.7404,0.698,2.558,199.0,0.78,388,5.38,7.9,1,3905,4.736,0.521,291.4549,37.67712,14.709,0.9275591624430553,,,0.40931239291043786,0.6161667471923233,2
10227020,K00730.04,CONFIRMED,0.992,7.38443269,137.47412,0.594,5.7351,349.8,2.42,1042,278.67,23.7,4,5814,4.269,1.248,298.31836,47.279491,15.344,0.7365330120589739,,,0.009377029901833749,0.0831053071576339,2
10259031,K00731.01,FALSE POSITIVE,0.0,7.06115081,169.86425,2.824,3.547,1526.9,171.85,886,145.61,60.4,1,5795,4.554,0.848,284.67569,47.339211,15.592,0.07872552195514554,,,0.018810895757045334,0.038482432185573026,2
4827723,K00632.01,CONFIRMED,1.0,7.23858162,171.21912,0.147,3.1199,268.2,1.34,816,104.51,41.6,1,5411,4.561,0.831,289.41782,39.945011,13.359,0.9143954551507116,,,0.026508797523428856,0.15569047490753501,2
4841374,K00633.01,CONFIRMED,0.999,161.4746786,170.60338,0.746,10.572,828.2,3.25,343,3.27,47.8,1,5761,4.383,1.044,293.42703,39.942429,13.871,0.6507368600278796,,,0.6011649238928917,0.6254599706879406,2
4861736,K00634.01,FALSE POSITIVE,0.0,6.277827312,172.5786,0.95,8.6841,1856.8,4.87,985,222.45,191.3,1,6077,4.526,0.891,298.02615,39.918331,13.851,0.5413316002893738,,,0.011973330351362976,0.08050802494097499,2
5020319,K00635.01,CONFIRMED,1.0,16.71987303,171.40143,0.437,3.317,523.1,2.52,767,81.63,19.2,1,6020,4.389,1.085,294.37354,40.19463,13.034,0.7245323467946192,,,0.0341514173729023,0.15730164199890423,2
5090690,K00636.01,FALSE POSITIVE,0.0,12.01166109,176.6358115,1.024,3.77516,14294.0,55.2,1317,710.87,1898.4,1,6753,3.91,2.396,289.19144,40.263184,13.252,0.1493610636314529,,,0.003285539951468371,0.022152465816584574,2
8161561,K00688.01,CONFIRMED,1.0,3.275821982,170.25357,0.746,3.0427,274.9,3.54,1730,2121.23,64.4,1,6185,4.013,1.972,290.32278,44.035809,13.992,0.6267080329669428,,,0.0009155822700091916,0.023954180500632218,2
8361905,K00689.01,CONFIRMED,1.0,15.87360981,182.40408,0.395,3.5246,415.6,1.53,632,37.68,38.4,1,5656,4.607,0.737,290.47134,44.387081,13.766,0.8745978400564075,,,0.07331981844914766,0.2532298458889719,2
12116489,K00547.03,CONFIRMED,0.882,12.3860474,132.8175,0.538,2.604,151.3,1.11,679,50.23,9.1,2,5121,4.457,0.888,294.5704,50.673019,14.773,0.9699427429156094,,,0.05552361473823292,0.23206621291302013,2
8409588,K00690.01,FALSE POSITIVE,0.0,1.360834768,169.709729,1.008,1.4886,1570.5,7.24,1660,1792.47,169.8,1,6215,4.543,0.872,281.50342,44.409458,13.591,0.4461784463243535,,,0.0011149389876465132,0.02230385045803905,2
11250587,K00107.01,CONFIRMED,1.0,7.256962446,134.023923,0.676,4.9402,463.2,3.53,1163,432.1,168.3,1,5858,4.112,1.549,294.83517,48.982361,12.702,0.6274962321143015,,,0.005768372478254349,0.060163377527665776,2
8480285,K00691.01,CONFIRMED,1.0,29.66631669,189.36948,0.019,8.412,668.0,2.83,644,40.68,95.3,1,5956,4.322,1.098,284.7883,44.591679,13.965,0.6905001803808597,,,0.06820507119067885,0.2170152390042071,2
8480285,K00691.02,CONFIRMED,1.0,16.2254975,144.02673,0.273,6.471,120.4,1.21,788,90.93,20.3,2,5956,4.322,1.098,284.7883,44.591679,13.965,0.9446773475694301,,,0.030594614368470417,0.17000599739866887,2
10265898,K00732.01,CONFIRMED,1.0,1.260258822,170.408984,0.791,1.8594,1130.7,3.57,1569,1435.82,128.2,1,5550,4.5,0.954,288.32791,47.381592,15.342,0.6243597003163932,,,0.0014560860281794521,0.030151640688178313,2
10265898,K00732.02,CANDIDATE,0.966,3.29534567,132.48799,0.729,1.902,141.9,1.23,1139,397.37,10.4,3,5550,4.5,0.954,288.32791,47.381592,15.342,0.9398387031833425,,,0.006330990874392217,0.07713695776509699,2
2302758,K07629.01,FALSE POSITIVE,0.0,0.542122617,131.98408,0.108,1.283,88.3,0.94,2238,5914.13,16.3,1,5875,4.476,0.998,291.40289,37.676689,14.661,0.9822521498436375,,,0.00026156485243133363,0.016028806525259804,2
10265898,K00732.03,CONFIRMED,0.992,5.25449393,132.55624,0.837,3.078,169.0,1.41,975,213.25,12.6,2,5550,4.5,0.954,288.32791,47.381592,15.342,0.8991608377123578,,,0.012512000740041206,0.10606743641133734,2
10271806,K00733.01,CONFIRMED,1.0,5.924993927,169.71629,0.848,2.8874,1608.1,3.15,758,77.91,68.5,1,5016,4.641,0.679,290.9343,47.357601,15.644,0.6596289113617192,,,0.03582371802331426,0.15372169697426574,2
10271806,K00733.02,CONFIRMED,1.0,11.34934848,134.31805,0.398,3.1101,1249.8,2.39,610,32.75,41.7,2,5016,4.641,0.679,290.9343,47.357601,15.644,0.7402412278866185,,,0.08392193693379159,0.24924381164332496,2
5098444,K00637.01,FALSE POSITIVE,0.0,26.94927489,177.968689,0.438,10.6977,19964.0,7.37,395,5.78,415.7,1,4723,4.741,0.512,291.56332,40.26778,13.771,0.44221511877229097,,,0.386446991771803,0.4133917057290366,2
5113822,K00638.01,CONFIRMED,1.0,23.6421965,172.58844,0.022,5.018,1102.2,2.9,595,29.65,97.2,1,5750,4.538,0.882,295.55942,40.236271,13.595,0.6834083354347238,,,0.09219274190824023,0.25100854225837327,2
5113822,K00638.02,CONFIRMED,0.954,67.0930642,146.57047,0.822,7.334,1254.2,3.51,420,7.38,73.7,2,5750,4.538,0.882,295.55942,40.236271,13.595,0.6290808554081322,,,0.3162072910486011,0.44600443174832044,2
5120087,K00639.01,CONFIRMED,1.0,17.97979816,182.24179,0.069,5.5828,459.1,2.89,828,111.12,43.9,1,6141,4.272,1.352,296.88577,40.22823,13.5,0.6844091778887835,,,0.02495693521378701,0.13069336445394464,2
5121511,K00640.01,CONFIRMED,1.0,30.99664113,191.78502,0.791,2.9182,655.3,2.43,500,14.72,59.9,1,5324,4.544,0.853,297.25262,40.288601,13.332,0.7353082676330285,,,0.17399676102775324,0.3576887710357641,2
8557374,K00692.01,CONFIRMED,1.0,2.462344253,171.84315,0.051,1.8113,180.1,1.33,1326,730.86,42.1,1,5736,4.467,1.008,290.82419,44.647179,13.648,0.916630328327376,,,0.003184606358869815,0.05402875875239304,2
8557374,K00692.02,CONFIRMED,1.0,4.822969318,134.43535,0.891,0.8752,332.1,2.22,1060,297.73,36.0,2,5736,4.467,1.008,290.82419,44.647179,13.648,0.7622707419323863,,,0.0086993711309583,0.08143264754593679,2
12600735,K00548.02,CANDIDATE,0.813,6.0799457,136.444,0.097,2.706,55.1,0.86,1101,348.11,7.3,2,6008,4.35,1.168,289.50067,51.68573,14.02,0.9563763687622634,,,0.0073600188442383,0.08389843917662865,2
8738735,K00693.01,CONFIRMED,0.997,28.7796446,193.30374,0.886,8.349,253.2,1.95,619,34.65,36.5,2,6000,4.45,1.044,284.75485,44.956032,13.949,0.8012878331666292,,,0.07937957981640427,0.2522020846637951,2
8738735,K00693.02,CONFIRMED,1.0,15.66057688,146.3487,0.244,7.012,384.1,2.05,758,78.01,67.5,1,6000,4.45,1.044,284.75485,44.956032,13.949,0.7862057017479067,,,0.03582371802331426,0.16782375090474805,2
8802165,K00694.01,CONFIRMED,1.0,17.42115972,184.245906,0.651,4.9974,928.1,3.11,674,48.91,114.3,1,5679,4.487,0.972,283.89966,45.016891,13.939,0.663280545112714,,,0.05715320053017727,0.19470132511771004,2
10271806,K00733.03,CONFIRMED,1.0,3.13295351,135.67494,0.135,2.2207,435.2,1.39,937,181.84,23.9,3,5016,4.641,0.679,290.9343,47.357601,15.644,0.9034420362640322,,,0.014837409484219617,0.11577883846932752,2
10271806,K00733.04,CONFIRMED,1.0,18.64349986,141.62687,0.774,1.8491,813.4,2.14,517,16.91,16.1,4,5016,4.641,0.679,290.9343,47.357601,15.644,0.7732807484194408,,,0.15446014743654374,0.34560245718268223,2
5351250,K00408.05,FALSE POSITIVE,0.005,93.803766,170.55916,0.63,2.946,460.1,2.05,375,4.69,8.6,5,5559,4.47,0.914,288.2341,40.520901,14.985,0.7862057017479067,,,0.45615450570619437,0.5988583081699778,2
10272442,K00734.01,CONFIRMED,1.0,24.5434566,187.92215,0.042,7.2518,1151.3,3.08,616,34.07,64.5,1,5955,4.52,0.91,291.1973,47.3078,15.344,0.6660560915257858,,,0.0808607221205629,0.23207278283671004,2
10984090,K00112.01,CONFIRMED,0.99,51.07926451,185.18087,0.017,6.3729,736.8,2.75,503,15.17,126.8,1,5833,4.407,1.022,295.64871,48.49556,12.772,0.698858537329867,,,0.17034629005839735,0.34503327246771553,2
10272442,K00734.02,CANDIDATE,0.974,70.2780911,151.32941,0.07,2.466,781.6,2.54,434,8.38,14.9,2,5955,4.52,0.91,291.1973,47.3078,15.344,0.7221962652136785,,,0.2834783492160582,0.4524676840093402,2
4055765,K00100.01,CANDIDATE,1.0,9.9664004,141.15324,0.966,5.0127,1619.0,16.89,1578,1466.1,125.9,1,6638,3.664,3.079,291.17792,39.19949,12.598,0.28681324518558843,,,0.001417328465653432,0.0201620578495344,2
5131180,K00641.01,CANDIDATE,1.0,14.85185526,177.9987,0.815,3.5263,1341.0,2.73,457,10.3,58.3,1,4129,4.636,0.652,299.29947,40.235069,13.583,0.7009920028153674,,,0.23797177807112263,0.40843152831730606,2
5181817,K00642.01,FALSE POSITIVE,0.0,4.350413063,171.43565,0.549,1.7694,192.5,1.26,1088,331.98,37.8,1,5978,4.534,0.876,290.2316,40.356571,13.211,0.9327071096228499,,,0.007756514279344986,0.08505619327383647,2
5309353,K00643.01,FALSE POSITIVE,0.0,1.376384817,169.72919,0.558,1.745,365.9,1.47,1343,770.31,47.8,1,5278,4.591,0.746,299.6813,40.428425,13.992,0.8866451323918264,,,0.0030037539498479716,0.051606819496413714,2
5356593,K00644.01,FALSE POSITIVE,0.0,45.97786182,240.597609,0.367,7.4493,23886.0,17.09,541,20.32,1283.6,1,5761,4.306,1.096,289.96674,40.532661,13.725,0.28500147943044646,,,0.13110618403329094,0.19330146510559174,2
8805348,K00695.01,CONFIRMED,1.0,29.90721859,175.29337,0.022,4.8475,588.0,2.16,564,23.92,79.8,1,5739,4.476,0.896,285.65594,45.079559,13.437,0.7704872571216317,,,0.11253938012604098,0.2944658864987284,2
8869680,K00696.01,FALSE POSITIVE,0.193,7.03380109,174.15772,0.861,6.4185,138.5,2.61,1320,718.45,46.7,1,6122,4.019,1.934,284.88037,45.134621,13.357,0.7141805072514762,,,0.0032514818169963296,0.04818863904886078,2
10843431,K07378.02,CANDIDATE,0.529,56.391062,167.579,0.92,5.7,2042.0,3.58,310,2.18,11.4,2,4406,4.643,0.628,282.37042,48.259289,16.324,0.6235822936194124,,,0.8112689433973542,0.7112615190391782,2
8878187,K00697.01,CONFIRMED,0.955,3.032147946,171.734281,0.836,3.8627,488.6,3.62,1507,1218.88,103.1,1,5827,4.151,1.447,289.00089,45.15427,13.684,0.6204991222123217,,,0.0017598587436130333,0.03304528416627048,2
4914423,K00108.01,CONFIRMED,1.0,15.96532718,142.178033,0.674,4.5837,482.2,3.33,872,136.42,144.2,1,5880,4.154,1.433,288.98456,40.064529,12.287,0.6438563697897729,,,0.020113232672830696,0.11379821164440952,2
8891278,K00698.01,FALSE POSITIVE,0.0,12.71871149,172.995345,1.588,2.48998,8378.9,120.02,1042,279.33,550.2,1,6120,4.036,1.596,293.91364,45.189793,13.816,0.09646250212573491,,,0.009377029901833749,0.030075434607644787,2
10287242,K00735.01,CANDIDATE,1.0,22.34213536,171.55939,0.973,6.461,2264.4,5.19,526,18.14,51.9,1,5237,4.568,0.707,296.69336,47.392151,15.637,0.5251984401875474,,,0.1451687971115126,0.2761203103845658,2
10340423,K00736.01,CONFIRMED,1.0,18.79418506,177.79426,0.356,3.2906,1529.0,2.33,412,6.79,40.2,1,4126,4.668,0.602,292.19397,47.457088,15.962,0.747814504531272,,,0.3369072790425032,0.5019403848567562,2
10340423,K00736.02,CONFIRMED,1.0,6.73893544,135.28218,0.043,2.813,601.3,1.44,579,26.64,24.2,2,4126,4.668,0.602,292.19397,47.457088,15.962,0.8928425856742602,,,0.10209650926671522,0.30192070369885216,2
10345478,K00737.01,FALSE POSITIVE,0.0,14.49839316,182.679596,0.91,3.7343,3271.1,5.16,607,32.22,125.6,1,5268,4.602,0.735,294.121,47.408791,15.684,0.5266548543754888,,,0.0855037023796818,0.21220494792849778,2
10358759,K00738.01,CONFIRMED,1.0,10.3392408,170.38549,0.15,3.075,1184.6,2.98,777,86.46,51.4,1,5730,4.545,0.87,298.34833,47.49123,15.282,0.6755441639463406,,,0.032400122045394,0.14794496733216406,2
5374854,K00645.01,CONFIRMED,0.886,8.50339249,170.86894,0.825,2.9569,188.9,1.95,1021,257.22,28.5,2,5877,4.233,1.265,295.21744,40.592251,13.716,0.8012878331666292,,,0.01024788468291296,0.0906173565720873,2
5374854,K00645.02,CONFIRMED,1.0,23.7832097,179.75013,0.01,7.939,256.5,2.01,725,65.26,38.3,1,5877,4.233,1.265,295.21744,40.592251,13.716,0.7921441057815997,,,0.042840719134469706,0.1842173258676153,2
5384802,K00646.01,FALSE POSITIVE,0.0,3.041547148,170.4878722,1.233,3.22798,20691.0,60.05,1544,1344.31,1670.6,1,6431,4.293,1.295,297.44904,40.510899,13.705,0.14247749359974032,,,0.0015704833579119376,0.014958560511472914,2
5531694,K00647.01,CONFIRMED,1.0,5.16949729,170.31339,0.235,4.5122,210.6,2.06,1309,694.32,66.2,1,6011,4.123,1.409,291.19507,40.702702,13.55,0.7847401703455275,,,0.0033784385612366024,0.05148977036311883,2
5596440,K00648.01,CANDIDATE,0.0,10.47490332,171.99906,0.972,33.7939,1170.2,15.45,1567,1427.2,150.5,1,6526,3.616,3.232,282.72067,40.899181,13.22,0.3008655989427135,,,0.0014648677493800822,0.020993530260275502,2
8908102,K00699.01,FALSE POSITIVE,0.0,5.41460536,174.65563,1.29,33.787,4080.1,116.93,1737,2150.63,294.4,1,6033,3.676,2.943,298.83603,45.11652,13.633,0.09789516604709432,,,0.0008980609318236295,0.009376343852551615,2
